,Substrate,control_mean,AZ20_mean,AZ20_fold_change,AZ20_p-value,AZ20_ctrlCV,AZ20_treatCV,Phosphosite,Corrected P-Value,Hypothesis Rejected?,-Log10 Corrected P-Value
8109,NEDD4,516171421.5,1377612635.0,2.6689052859999998,0.001534491,0.22317552100000002,0.178833773,S743,0.030833089142307687,True,1.5109829614801407
11224,RPS14,199550928.1,149916897.5,0.751271362,0.21097886100000002,0.287361138,0.146337426,S139,0.03274374441984733,True,1.484871658219957
1877,CCDC86,1984976835.0,2613461522.0,1.316620666,0.055575343,0.07869481,0.165329162,S21,0.03277778151330799,True,1.4844204439666513
10588,RASAL3,2734356552.0,2536363398.0,0.9275905870000001,0.6139830039999999,0.202580089,0.130189419,S51,0.0331096565,True,1.4800453248634065
9202,PHACTR2,2972800212.0,3208715180.0,1.079357828,0.38938573,0.11762901099999999,0.083479555,S445,0.03378708373605948,True,1.4712492918591378
8993,PCYT1A,6613368886.0,8879914002.0,1.3427217130000002,0.157187107,0.249618433,0.200667294,M310,0.03378708373605948,True,1.4712492918591378
8719,P2RY8,152322671.1,134265574.5,0.881454964,0.361553196,0.198496865,0.07026602700000001,S324,0.03378708373605948,True,1.4712492918591378
7174,MCC,2562317706.0,1224234245.0,0.477783939,0.321680538,0.80350191,0.49509637,None,0.03378708373605948,True,1.4712492918591378
10741,RBM23,3118013935.0,3203488664.0,1.027413197,0.645936188,0.04829411,0.083245087,S128,0.03427505375824176,True,1.465021855374644
11527,SAMD4B,3025636321.0,2864036704.0,0.946589874,0.6840561629999999,0.082194979,0.211576015,S172,0.03539706701075269,True,1.4510327219803327
5165,HIC2,456369657.6,292901174.3,0.641806854,0.11873724199999999,0.200770632,0.42949322100000004,S348,0.03539706701075269,True,1.4510327219803327
9691,PPID,59682890.17,89747943.54,1.503746606,0.510446439,0.8543833809999999,0.604380372,None,0.03539706701075269,True,1.4510327219803327
6488,LAT2,1118303920.0,1538407809.0,1.375661645,0.09141992,0.233151975,0.163598088,S51,0.03545995599288256,True,1.4502618077102878
915,ARMCX3,481900929.3,489406148.7,1.015574196,0.932756875,0.087403627,0.289384784,S110,0.03545995599288256,True,1.4502618077102878
2543,CLIP1,59935479.74,36518974.86,0.609304789,0.600030311,0.6179556310000001,1.732050808,M156,0.035577942975265016,True,1.448819165311025
6602,LLGL2,432286099.4,584281276.2,1.351607829,0.41211074600000003,0.098048846,0.5061455189999999,S480,0.035577942975265016,True,1.448819165311025
7884,NACA,1686772292.0,1353616563.0,0.80248921,0.41885792899999996,0.38438669799999997,0.109019194,None,0.036347150260563385,True,1.4395296336255197
7489,MKNK2,3309654.659,4023378.93,1.215649167,0.866026229,1.732050808,1.0074840040000002,S455,0.03653634082578397,True,1.437274950107349
10087,PRRT3,208433470.9,135712598.7,0.651107512,0.001086299,0.08620801800000001,0.086657847,S808,0.03653634082578397,True,1.437274950107349
1391,BOD1L1,56636826.57,152995503.7,2.701343154,0.059815078,0.8206766329999999,0.36007059,S2905,0.03676842335294118,True,1.4345249924808274
8954,PCM1,749190814.1,723032881.3,0.965085086,0.9048848290000001,0.135517567,0.482766729,None,0.037356138577319585,True,1.4276380221965763
9825,PPP6R3,66537575.32,193541054.1,2.908748225,0.039620804,1.1530171809999998,0.176512492,None,0.037356138577319585,True,1.4276380221965763
953,ASMTL,568003652.4,446229428.4,0.7856101390000001,0.46375476200000004,0.08564018400000001,0.594248135,S21,0.037370958606164385,True,1.427465761876668
10414,RACGAP1,133148331.5,271532199.9,2.039321085,0.00572199,0.225777843,0.17898522100000003,S628,0.038605885812286696,True,1.4133464782056595
2374,CHAMP1,16231654954.0,17726750034.0,1.092109836,0.030161099,0.034974934,0.040604011,S427,0.038727987908163265,True,1.411975065964636
583,ANP32B,11107597.53,320325.1464,0.028838383,0.275496306,1.401279554,1.732050808,T244,0.03974096306756757,True,1.4007616125693758
2937,DAXX,475966630.1,758742869.3,1.594109379,0.005403919,0.190866915,0.09368675900000001,S178,0.03974096306756757,True,1.4007616125693758
1383,BNIP2,211546612.0,231728331.1,1.095400814,0.9366629329999999,1.4262398040000002,1.272604337,S114,0.04003879077777777,True,1.3975190472383896
6545,LHX2_HUMAN,1258177398.0,926171345.4,0.73612143,0.517854124,0.544793975,0.519165539,S272,0.0401852274261745,True,1.3959335694624473
3563,EEF2,247607234.4,32092385.95,0.12961005,0.20024104899999998,1.023408596,1.732050808,S595,0.040840485844370854,True,1.388909100123955
7715,MTMR3,211927774.7,351819475.0,1.6600913940000002,0.1087096,0.452173968,0.24410809,S975,0.04244148815409836,True,1.3722093965477413
2583,CMIP,149363302.5,176058049.2,1.178723597,0.8785211409999999,0.599673134,1.5661409069999999,S377,0.04244148815409836,True,1.3722093965477413
3859,EPB41,159566028.6,285429611.2,1.788786835,0.024677453999999998,0.437381041,0.077192911,T710,0.04253268023529412,True,1.371277248964273
5882,JADE3,2205863518.0,2118463916.0,0.9603785090000001,0.733395751,0.116810543,0.159051356,S566,0.04285117703571428,True,1.368037244380337
9096,PDZRN3,94702362.7,43745741.57,0.461928724,0.080328129,0.39615659700000005,0.43167011200000005,S774,0.04285117703571428,True,1.368037244380337
10219,PTPN12,36784056.35,40034298.55,1.088360081,0.912875478,0.7577688459999999,1.016812685,S332,0.04300496616504854,True,1.3664813896869052
976,ATAD2,407258456.8,467353548.9,1.147560084,0.579563475,0.303086156,0.273768363,T1152,0.0431155296,True,1.3653662749710933
10492,RANBP2,2143487657.0,2403012116.0,1.121075789,0.286859219,0.15842377400000002,0.075166291,S1509,0.04325698402572348,True,1.363943763830044
9252,PHF3,916916979.3,1326318219.0,1.44649761,0.105544485,0.322113477,0.170990272,S1642,0.043580235875000005,True,1.3607104234946805
4227,FAM208B,3824410.183,7311779.77,1.9118712219999998,0.587352291,1.653849282,1.1528349279999999,S685,0.044035704847619046,True,1.3561950478280507
10598,RASEF,946789642.1,999878326.0,1.056072312,0.724407142,0.177824265,0.183231107,S377,0.044035704847619046,True,1.3561950478280507
5557,HUWE1,562350973.3,628918515.2,1.1183736579999999,0.518807713,0.160832139,0.22562664300000002,S1907,0.044159890190624995,True,1.354972015207864
2661,COMT,1061359632.0,1082242184.0,1.019675283,0.860383598,0.128866524,0.131026333,S131,0.044159890190624995,True,1.354972015207864
2923,CYSLTR2,17306178.46,1134223.285,0.065538633,0.047360252,0.6408464939999999,1.732050808,S318,0.044159890190624995,True,1.354972015207864
5630,IKBKG,9525175506.0,5208265683.0,0.546789472,0.140027342,0.168339002,0.78633166,S387,0.044159890190624995,True,1.354972015207864
4397,FKBP15,65286916.9,332910130.4,5.099185965,0.029411954,1.134133168,0.436146748,S307,0.044159890190624995,True,1.354972015207864
2024,CDC42EP1,692993017.6,1125104624.0,1.623543954,0.03729407,0.143966802,0.233370415,S192,0.0444967621588785,True,1.3516715896413574
8979,PCNP,4470868500.0,3771072312.0,0.843476455,0.615624494,0.27935343,0.509032333,None,0.044724573882352944,True,1.3494537885230118
9102,PEAK1,42776247.36,15024981.63,0.35124590299999997,0.408781832,1.109742948,1.732050808,S370,0.04506070188888889,True,1.3462020477631584
5638,IKZF3,4895870.252,29705742.32,6.067510123,0.130750657,1.732050808,0.775933905,T141,0.045218852224615386,True,1.3446804654060114
4063,F134C_HUMAN,878310807.7,1194819457.0,1.360360646,0.123952591,0.322969816,0.097289366,S258,0.04578332464741641,True,1.3392926733565178
7371,MGRN1,46177166.51,32248366.99,0.6983617540000001,0.608351168,0.7181663290000001,0.92662084,S523,0.04578332464741641,True,1.3392926733565178
8304,NOL8,342633280.9,306195545.3,0.893653835,0.705149338,0.39245683,0.277092925,S432,0.04578332464741641,True,1.3392926733565178
5110,HDGFL2,53664965.96,17239781.25,0.32124834,0.34664638600000003,1.008094558,1.732050808,S236,0.04578332464741641,True,1.3392926733565178
1294,BCL9L,3432851374.0,3130132785.0,0.911817158,0.318312455,0.11369198,0.090289034,S1017,0.0459157252386707,True,1.3380385516134485
11474,SAFB,859556727.7,926012050.6,1.077313481,0.6379421789999999,0.15664401,0.20448999399999998,None,0.0459157252386707,True,1.3380385516134485
1086,ATXN1,791192596.5,917854060.6,1.160089294,0.137897452,0.10002604,0.109893868,S775,0.04722564377710843,True,1.3258221130897692
10449,RAI1,53086959.55,11300492.75,0.212867583,0.009376836999999999,0.22738166899999998,1.325688591,T1068,0.04730584327927928,True,1.3250852113296194
2344,CGNL1,103674457.1,24752364.68,0.238750849,0.227176762,0.924914747,1.3590326019999999,None,0.048600046526946106,True,1.3133633149684416
5596,IFIH1,202127722.1,294774949.5,1.458359825,0.15936653,0.193362125,0.311927345,S301,0.04865485477678571,True,1.31287381937143
5841,ITPKC,319871955.6,203334300.2,0.635674046,0.396089986,0.671921407,0.251019286,None,0.04865485477678571,True,1.31287381937143
445,ALDH6A1,2838006395.0,3303931773.0,1.164173477,0.647125124,0.45063386899999996,0.327645069,None,0.048939412256637164,True,1.3103412506612218
6718,LRRFIP1,137197614.9,382534157.3,2.7881983060000004,0.173390667,0.636709554,0.681952415,S768,0.048939412256637164,True,1.3103412506612218
6717,LRRFIP1,499919862.3,235697187.7,0.471469941,0.340834819,0.621777265,1.3357993190000002,S714,0.048939412256637164,True,1.3103412506612218
3478,DYNC1LI2,7249490608.0,7893125397.0,1.08878345,0.513489886,0.113217052,0.174853631,S194,0.04924865641935483,True,1.3076056132398648
10115,PSIP1,5361749.581,7511894.482999999,1.40101554,0.783779461,1.664521929,1.254118435,S129,0.050048527443148694,False,1.3006086960612446
4148,FAM120A,332710121.1,478922899.9,1.439459967,0.512158337,1.000358947,0.305557335,S435,0.050048527443148694,False,1.3006086960612446
5473,HSP90AB1,49550495982.0,57665460599.0,1.1637716120000001,0.48961665200000004,0.19522673,0.28565514399999997,S255,0.05022527706086957,False,1.2990776588470119
2829,CTNNBL1,658848562.7,638919387.5,0.969751508,0.8703624529999999,0.254015145,0.17892950000000002,S545,0.05060356625722544,False,1.2958188754278457
3447,DUS3L,73887523.83,81482956.56,1.102797229,0.824071626,0.148737062,0.6819963370000001,T273,0.051367627151862466,False,1.2893104953746248
6454,LARP1B,101903881.5,43441800.77,0.426301728,0.45124560399999997,0.999659179,1.6953622869999998,S340,0.05184479736857142,False,1.285294818590008
668,ARAP1,26790258.78,16896423.18,0.630692795,0.765330554,1.732050808,1.732050808,S229,0.051949690682719554,False,1.2844170339622027
6018,KDM2B,127238282.0,168566101.7,1.324806489,0.30805052899999996,0.40625324700000004,0.22665258800000002,Y490,0.051949690682719554,False,1.2844170339622027
9294,PHLPP2,128504993.8,164642359.6,1.281213708,0.625856642,0.927586562,0.153715717,S1182,0.05213647049152543,False,1.2828583728212781
3687,EIF4EBP1,1823504931.0,456584578.9,0.250388453,2.0399999999999998e-05,0.08946326800000001,0.243737912,S65,0.05223018267887325,False,1.282078455183725
6739,LSM14B,116865881.5,54728366.44,0.468300635,0.038996518,0.319732169,0.30404523899999997,S106,0.052273340485955055,False,1.2817197457744225
140,ACTG1,32195905.6,27402847.04,0.85112832,0.729039998,0.644881864,0.349859021,M269,0.052649288999999995,False,1.2786074893495603
5089,HDAC4,20842060.15,14820900.31,0.7111053420000001,0.7424628440000001,1.241662936,1.063634821,S565,0.052649288999999995,False,1.2786074893495603
5092,HDAC6,522688102.2,820310637.8,1.569407519,0.020663136000000002,0.09947348800000001,0.191385732,S22,0.052649288999999995,False,1.2786074893495603
4833,GPATCH11,10436200417.0,6793183153.0,0.6509249420000001,0.16896149,0.37004372,0.172485133,S115,0.052649288999999995,False,1.2786074893495603
8000,NCL,33653219415.0,25816849320.0,0.7671435240000001,0.570848564,0.556756401,0.492628839,S563,0.052649288999999995,False,1.2786074893495603
2235,CENPF,143141048.2,187728535.7,1.31149337,0.168942421,0.275864981,0.158036855,S276,0.05329168659944751,False,1.2733405347930127
6184,KIF2A,224101293.9,249433628.9,1.113039664,0.704304748,0.37267097,0.288261731,S140,0.05365037403269755,False,1.2704272459297103
139,ACTG1,11439049.97,83500903.26,7.299636204,0.0454207,0.852848217,0.582067216,M227,0.05365037403269755,False,1.2704272459297103
9478,PLEKHA6,2199721239.0,2486522754.0,1.130380845,0.093778551,0.054939929000000005,0.08786954300000001,S448,0.05365037403269755,False,1.2704272459297103
6691,LRPPRC,139563309.9,286261644.8,2.051123931,0.060908657000000005,0.45549893700000005,0.315150095,M188,0.05365037403269755,False,1.2704272459297103
6495,LATS1,110464222.2,87778329.27,0.7946313070000001,0.877538791,1.732050808,1.732050808,T262,0.05365037403269755,False,1.2704272459297103
9634,POP1,855458000.0,245347585.8,0.286802608,0.048051573,0.49583808799999995,0.191324255,None,0.05382726891913746,False,1.2689976548013964
1540,C15orf59,56972667.96,120064021.5,2.107396858,0.06735609,0.720063648,0.223559067,S243,0.05570161725994695,False,1.2541321951875946
4246,FAM53C,90654466.63,67958672.99,0.7496450590000001,0.581496856,0.6987013790000001,0.34308039,S251,0.05570161725994695,False,1.2541321951875946
2737,CRK,399243827.7,434537600.6,1.088401549,0.667545631,0.21983776300000002,0.23732309199999999,S43,0.05570161725994695,False,1.2541321951875946
411,AKAP8,285883619.8,381741660.4,1.3353044170000001,0.343238351,0.24855846899999998,0.379557005,S339,0.05570161725994695,False,1.2541321951875946
9124,PERQ2_HUMAN,1616876.221,4460019.036,2.758417113,0.5584314979999999,1.162968463,1.732050808,None,0.05570161725994695,False,1.2541321951875946
5235,HIST4H4,5904294.366,27052959.4,4.581912372,0.46717623,0.960272882,1.732050808,M85,0.05570161725994695,False,1.2541321951875946
8038,NCOR1,378508562.5,366278197.9,0.9676880109999999,0.8786565940000001,0.16674741099999998,0.319546927,S224,0.05580376100263853,False,1.2533365299576076
4037,EXO1,488935678.1,838211510.0,1.71435947,0.37335288299999997,0.6829131740000001,0.63605474,S623,0.05632347893717278,False,1.2493105279328007
8207,NFIC,1235392766.0,1734433799.0,1.403953339,0.17945083399999998,0.264869371,0.26828657899999997,S333,0.05632347893717278,False,1.2493105279328007
5740,IQSEC1,587042930.5,820661387.7,1.3979580459999998,0.076616395,0.15547003,0.202330712,S180,0.057268544914285714,False,1.242083851350168
8297,NOL12,481399952.8,386120949.2,0.802079325,0.160533483,0.134277236,0.207979356,S134,0.05784020746632124,False,1.2377701579452527
7706,MTMR14,8373509.334,1606207.039,0.191820057,0.13499730199999999,0.784409105,1.0687324040000001,S415,0.058255524271317825,False,1.2346628849492887
6914,MAP1B,88038346.76,106650046.9,1.211404471,0.609482231,0.261349171,0.517962328,S2271,0.05871972966494845,False,1.2312159525008994
4154,FAM122A,261580526.0,249711675.5,0.954626399,0.904569429,0.125160913,0.645153202,S187,0.058930189830769225,False,1.2296621599175306
5670,INCENP,57258330.03,106757472.5,1.864488057,0.461594296,0.9912766759999999,0.872015843,S148,0.058930189830769225,False,1.2296621599175306
808,ARHGEF12,11774814.95,7977684.272999999,0.677520989,0.562374708,0.597498991,1.015342561,S22,0.05962523529667518,False,1.2245698941095486
11113,RPL18,767509611.3,1293800220.0,1.685712076,0.022750191,0.176792618,0.20652274,S161,0.0598087813904282,False,1.2232350462888493
11212,RPRD2,2928114768.0,2292609537.0,0.7829643709999999,0.139791899,0.131022779,0.22724315399999998,T723,0.0598087813904282,False,1.2232350462888493
11209,RPRD2,425350144.0,515993743.5,1.213103489,0.144537596,0.20288025399999998,0.070325027,S930,0.0598087813904282,False,1.2232350462888493
10807,RBSN,14970097069.0,17495519853.0,1.168697823,0.107883226,0.037807508999999996,0.128378753,S429,0.0598087813904282,False,1.2232350462888493
2164,CDK3,804383913.8,3031482766.0,3.76870138,0.011494218999999998,0.25186096199999997,0.34801886299999996,Y15,0.059813885917085426,False,1.2231979819462593
5710,INTS1,1065208132.0,662588836.0,0.6220275789999999,0.06793718900000001,0.265288548,0.20567526600000002,S495,0.06119871495261846,False,1.2132576970512707
188,ADD2,277465647.0,274406242.0,0.988973752,0.9553204190000001,0.235122124,0.229758882,S621,0.06119871495261846,False,1.2132576970512707
4947,GSPT2,38451779.07,44720622.14,1.163031288,0.802884973,1.006930305,0.34113876,None,0.06136791282878412,False,1.2120586471634553
10455,RALBP1,2060603949.0,2278261785.0,1.105628176,0.45373966,0.034484522000000004,0.20424899,S48,0.0616793215990099,False,1.2098604116663534
9992,PRPF4B,1027411552.0,1140616783.0,1.110184892,0.576435107,0.310283381,0.081542632,S411,0.061768346118518516,False,1.2092340269805368
11225,RPS14,270425915.1,56680762.78,0.209598118,0.023528827000000002,0.43912935,0.549307714,T140,0.061930701510948906,False,1.2080940005554441
807,ARHGEF11,890654203.7,980624777.4,1.101016279,0.517709337,0.24156093399999998,0.073226947,T668,0.061930701510948906,False,1.2080940005554441
9544,PNISR,16857656761.0,16072341801.0,0.95341494,0.39257549700000005,0.035084511,0.08419921400000001,S211,0.061930701510948906,False,1.2080940005554441
3422,DST,6369173.432999999,3846408.777,0.6039101960000001,0.746118005,1.732050808,1.732050808,M4598,0.061930701510948906,False,1.2080940005554441
7637,MSL1,2333763156.0,2606172107.0,1.116725191,0.256578832,0.096713207,0.11555098,S126,0.061930701510948906,False,1.2080940005554441
8368,NOTCH3,11890893.09,34294001.31,2.88405598,0.401178166,1.4825314369999998,1.142289886,S2032,0.06210148826876513,False,1.2068979917852984
8370,NPAT,1389246501.0,454490723.7,0.327149087,0.00014251200000000002,0.105189275,0.26668520100000004,S207,0.06210148826876513,False,1.2068979917852984
8523,NUP133,1926961.97,10067018.97,5.224295615,0.45734868799999995,1.732050808,1.732050808,S50,0.06304261763768115,False,1.2003657624918713
5707,INTS1,1320710058.0,1504997116.0,1.139536347,0.40979575799999995,0.22891479399999998,0.130260105,S1327,0.063885543686747,False,1.1945974048676056
2991,DCLK1,13322281.98,23778155.1,1.784841,0.525478519,1.291463898,0.86821267,S364,0.06410085332374102,False,1.1931361890252499
8111,NEDD8,1872980.871,11720867.81,6.257868402000001,0.224102987,1.732050808,1.03743597,None,0.06429426197613365,False,1.1918277845143377
